链接,户型,成交价格(万),成交日期,成交周期(天),单价,面积(平米),朝向,装修,楼层,楼型
https://bj.ke.com/ershoufang/BJHD87928380.html,1室1厅,198,2014-08-28,,4.39,45.1,南 北,简装,顶层(共4层),板楼
https://bj.ke.com/ershoufang/BJHD85575664.html,1室1厅,228,2013-03-18,,5.55,41.1,南,其他,底层(共4层),板楼
https://bj.ke.com/ershoufang/BJHD85534518.html,2室1厅,272,2013-03-07,,5.15,52.8,南 北,其他,底层(共4层),板楼
https://bj.ke.com/ershoufang/BJHD85442820.html,2室1厅,290,2013-02-03,,4.42,65.6,南 北,其他,顶层(共4层),板楼
https://bj.ke.com/ershoufang/BJHD85169477.html,2室1厅,280,2012-11-20,,3.99,70.15,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84752341.html,2室1厅,382,2012-08-17,,3.24,118.07,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJHD84630158.html,2室1厅,224,2012-06-17,,3.27,68.6,南 北,其他,中楼层(共5层),板楼
https://bj.ke.com/ershoufang/BJHD84499396.html,2室1厅,235,2012-04-28,,3.25,72.2,南 北,其他,顶层(共4层),板楼
https://bj.ke.com/ershoufang/BJHD84441661.html,2室1厅,215,2012-04-23,,3.28,65.6,南 北,其他,中楼层(共4层),板楼
https://bj.ke.com/ershoufang/BJHD84249475.html,2室1厅,158,2012-01-13,,2.78,56.8,南,其他,顶层(共4层),板楼
https://bj.ke.com/ershoufang/BJHD28497746.html,1室1厅,127,2012-01-04,,2.82,45.1,南,其他,中楼层(共4层),板楼
https://bj.ke.com/ershoufang/BJHD19697746.html,1室1厅,0,2011-12-10,,0.00,54.16,南 北,其他,底层(共6层),
https://bj.ke.com/ershoufang/BJHD00518149.html,2室1厅,195,2011-10-18,,2.99,65.3,南 北,其他,中楼层(共4层),板楼
