链接,户型,成交价格(万),成交日期,成交周期(天),单价,面积(平米),朝向,装修,楼层,楼型
https://bj.ke.com/ershoufang/BJCY86868666.html,2室1厅1卫,260,2013-12-12,,4.59,56.66,东 西,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86826147.html,2室1厅1卫,279,2013-12-10,,4.60,60.69,南,其他,底层(共16层),板塔结合
https://bj.ke.com/ershoufang/BJCY86757251.html,2室1厅1卫,308,2013-12-04,,5.37,57.35,南 北,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86250946.html,1室1厅1卫,194,2013-11-02,,4.46,43.53,东 西,其他,顶层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY86505517.html,2室1厅1卫,353,2013-10-15,,4.99,70.7,南,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY86004495.html,1室1厅1卫,196,2013-10-10,,4.91,39.88,北,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY86407810.html,2室1厅1卫,268,2013-10-07,,4.73,56.66,东 西,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86463461.html,2室1厅1卫,274,2013-10-07,,4.84,56.66,东 西,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86239792.html,1室1厅1卫,223,2013-10-06,,4.64,48.08,东 西,其他,低楼层(共14层),板塔结合
https://bj.ke.com/ershoufang/BJCY86285448.html,1室1厅1卫,201,2013-09-26,,4.97,40.48,南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86085492.html,1室1厅1卫,230,2013-09-24,,4.64,49.52,南 北,其他,高楼层(共16层),板塔结合
https://bj.ke.com/ershoufang/BJCY86004030.html,1室1厅1卫,196,2013-09-22,,5.02,39.02,北,其他,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85699310.html,2室1厅1卫,285,2013-09-22,,4.66,61.11,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86353602.html,2室1厅1卫,339,2013-09-20,,4.90,69.22,南,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY86445494.html,2室1厅1卫,309,2013-09-19,,4.82,64.15,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86034859.html,2室1厅1卫,347,2013-09-13,,4.69,74.01,南,其他,高楼层(共16层),板塔结合
https://bj.ke.com/ershoufang/BJCY86426296.html,3室1厅1卫,392,2013-09-12,,4.99,78.54,南 西,其他,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY86088281.html,2室1厅1卫,285,2013-08-30,,4.65,61.27,东 西,其他,高楼层(共14层),板塔结合
https://bj.ke.com/ershoufang/BJCY86356867.html,1室1厅1卫,190,2013-08-26,,4.95,38.38,北,其他,低楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY86350839.html,2室1厅1卫,305,2013-08-25,,5.36,56.95,南 北,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86238008.html,2室1厅1卫,255,2013-08-24,,4.41,57.8,东 西,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86262024.html,1室1厅1卫,188,2013-08-19,,4.84,38.81,北,其他,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85868207.html,1室1厅1卫,209,2013-07-27,,5.14,40.69,南,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85699705.html,2室1厅1卫,336,2013-07-27,,4.77,70.48,南,其他,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY86195231.html,2室1厅1卫,55,2013-07-26,,0.79,69.22,南 北,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY86044003.html,2室1厅1卫,271,2013-07-07,,4.87,55.67,南 北,其他,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY85890727.html,2室1厅1卫,246,2013-06-30,,4.34,56.66,东 西,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85699043.html,2室1厅1卫,306,2013-06-26,,4.72,64.89,南 北,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86042251.html,1室1厅1卫,110,2013-06-20,,2.31,47.67,南,其他,中楼层(共16层),板楼
https://bj.ke.com/ershoufang/BJCY85961276.html,2室1厅1卫,276,2013-06-19,,4.78,57.8,南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85886131.html,1室1厅1卫,220,2013-06-18,,5.28,41.68,南,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85842641.html,2室1厅1卫,255,2013-06-16,,4.46,57.21,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85866163.html,1室1厅1卫,205,2013-06-10,,4.86,42.15,南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85976419.html,3室1厅1卫,373,2013-06-08,,5.28,70.68,东 南 北,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85699468.html,2室1厅1卫,260,2013-06-03,,4.27,60.89,东 西,其他,中楼层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY85854681.html,2室1厅1卫,246,2013-06-02,,4.35,56.61,东 西,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85700217.html,3室1厅1卫,343,2013-06-02,,4.53,75.8,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85956419.html,1室1厅1卫,190,2013-06,,4.62,41.13,南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85778482.html,2室2厅1卫,310,2013-05-31,,4.72,65.64,南 北,其他,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY85700918.html,3室1厅1卫,330,2013-05-31,,4.65,70.92,东 西,其他,中楼层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY85701695.html,2室1厅1卫,285,2013-05-30,,4.59,62.04,南,其他,中楼层(共16层),板塔结合
https://bj.ke.com/ershoufang/BJCY85578601.html,3室1厅1卫,325,2013-05-28,,4.39,74.01,东 南,其他,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY85788653.html,2室1厅1卫,150,2013-05-27,,2.63,56.95,南 北,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85603802.html,1室1厅1卫,206,2013-05-27,,4.91,41.94,南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85740164.html,3室1厅1卫,358,2013-05-25,,4.70,76.09,南,其他,低楼层(共16层),板楼
https://bj.ke.com/ershoufang/BJCY85897194.html,1室1厅1卫,206,2013-05-17,,4.78,43.13,南 北,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85793450.html,1室1厅1卫,205,2013-05-12,,4.87,42.13,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85699691.html,2室1厅1卫,275,2013-05-10,,4.52,60.8,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85854679.html,1室1厅1卫,217,2013-05-07,,4.51,48.08,东 西,其他,中楼层(共14层),板塔结合
https://bj.ke.com/ershoufang/BJCY85789473.html,1室1厅1卫,195,2013-05-05,,4.64,41.99,南,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85699386.html,2室1厅1卫,236,2013-05-04,,4.17,56.66,东 西,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85699698.html,1室1厅1卫,192,2013-04-30,,4.80,40.01,南,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85603273.html,2室1厅1卫,244,2013-04-26,,4.03,60.52,东,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84892992.html,2室1厅1卫,300,2013-04-25,,4.36,68.8,南,其他,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85609981.html,2室1厅1卫,273,2013-04-22,,4.74,57.61,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY84746129.html,1室1厅1卫,155,2013-04-19,,4.02,38.56,南,其他,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY85699488.html,2室1厅1卫,288,2013-04-11,,4.70,61.32,南 北,其他,低楼层(共16层),板楼
https://bj.ke.com/ershoufang/BJCY85632735.html,2室1厅1卫,263,2013-03-21,,4.55,57.75,东 南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85596828.html,2室1厅1卫,260,2013-03-20,,4.49,57.91,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY85572025.html,3室1厅1卫,336,2013-03-10,,4.75,70.68,东 南 北,其他,低楼层(共16层),塔楼
https://bj.ke.com/ershoufang/BJCY85379179.html,1室1厅1卫,175,2013-03-04,,4.77,36.67,东 南,其他,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/BJCY85333469.html,3室1厅1卫,310,2013-01-18,,4.43,69.93,东 南 北,其他,顶层(共16层),塔楼
