链接,户型,成交价格(万),成交日期,成交周期(天),单价,面积(平米),朝向,装修,楼层,楼型
https://bj.ke.com/ershoufang/101102768180.html,4室1厅,908,2018-04-30,,7.59,119.56,南 北,简装,低楼层(共6层),
https://bj.ke.com/ershoufang/101102188049.html,2室1厅,613,2018-03-14,,8.73,70.23,南 北,简装,中楼层(共6层),
https://bj.ke.com/ershoufang/101102449035.html,2室1厅,580,2018-03-12,,7.45,77.84,东 西,精装,底层(共6层),
https://bj.ke.com/ershoufang/101102485481.html,4室1厅,889,2018-01-24,,7.44,119.56,南 北,精装,中楼层(共6层),
https://bj.ke.com/ershoufang/101102091006.html,4室1厅,893,2018-01-15,,7.47,119.56,南 北,精装,中楼层(共6层),
https://bj.ke.com/ershoufang/101101661008.html,2室2厅,618,2018-01,,7.91,78.16,南 北,简装,中楼层(共6层),
https://bj.ke.com/ershoufang/101102373048.html,2室1厅,575,2018-01,,7.39,77.84,东 西,精装,中楼层(共6层),
https://bj.ke.com/ershoufang/101102367837.html,2室2厅,660,2017-12-05,,7.81,84.52,南 北,其他,中楼层(共6层),
https://bj.ke.com/ershoufang/101101898306.html,2室2厅,798,2017-11-13,,7.66,104.14,东南,精装,底层(共6层),
https://bj.ke.com/ershoufang/101102247521.html,2室2厅,630,2017-10-30,,8.06,78.12,南 北,其他,中楼层(共6层),
https://bj.ke.com/ershoufang/101102048490.html,2室2厅,668,2017-10-17,,7.90,84.51,南 北,简装,中楼层(共6层),
https://bj.ke.com/ershoufang/101101943404.html,2室2厅,632,2017-09,,7.48,84.52,南 北,简装,顶层(共6层),
https://bj.ke.com/ershoufang/101101212953.html,3室1厅,761,2017-08-21,,8.11,93.81,南 北,精装,顶层(共6层),
https://bj.ke.com/ershoufang/101101487858.html,3室2厅,960,2017-08-07,,6.18,155.31,南 北,简装,顶层(共6层),
https://bj.ke.com/ershoufang/101101521555.html,3室1厅,768,2017-05-09,,8.02,95.77,南 北,其他,顶层(共6层),
https://bj.ke.com/ershoufang/101101055565.html,2室2厅,800,2017-03-31,,9.47,84.52,南 北,简装,低楼层(共6层),
https://bj.ke.com/ershoufang/101101239734.html,2室1厅,748,2017-03-23,,9.57,78.16,南 北,精装,低楼层(共6层),
https://bj.ke.com/ershoufang/101101334990.html,2室1厅,675,2017-03-18,,9.61,70.23,南 北,精装,高楼层(共6层),
https://bj.ke.com/ershoufang/101100903856.html,3室1厅,840,2017-02-17,,9.11,92.19,南 北,精装,中楼层(共6层),
https://bj.ke.com/ershoufang/101100833650.html,2室1厅,680,2017-02-14,,7.94,85.61,东 南 西,精装,顶层(共6层),
https://bj.ke.com/ershoufang/101101028962.html,3室2厅,936,2017-01-21,,8.53,109.73,南 北,精装,中楼层(共6层),
