链接,户型,成交价格(万),成交日期,成交周期(天),单价,面积(平米),朝向,装修,楼层,楼型
https://bj.ke.com/ershoufang/BJCY90634659.html,2室1厅1卫,234,2015-11-13,,4.13,56.6,南 北,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY90667217.html,2室2厅1卫,330,2015-11-11,,4.76,69.32,东 南,精装,中楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY89977958.html,3室1厅1卫,295,2015-11-09,,3.88,76.02,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89705834.html,1室1厅1卫,210,2015-11-07,,4.54,46.28,东 南,精装,中楼层(共17层),塔楼
https://bj.ke.com/ershoufang/BJCY90667000.html,2室1厅1卫,250,2015-10-28,,4.42,56.56,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY90180995.html,1室1厅1卫,207,2015-10-26,,4.65,44.5,南,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY90709954.html,2室2厅1卫,324,2015-10-26,,4.72,68.67,东 南,简装,低楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY90602906.html,2室1厅1卫,313,2015-10-13,,4.81,65.12,南 北,简装,中楼层(共12层),板塔结合
https://bj.ke.com/ershoufang/BJCY90603704.html,2室1厅1卫,320,2015-10-13,,4.91,65.12,南 北,毛坯,中楼层(共12层),板塔结合
https://bj.ke.com/ershoufang/BJCY90584824.html,3室1厅1卫,180,2015-10-08,,2.42,74.44,东 西,其他,底层(共7层),板楼
https://bj.ke.com/ershoufang/BJCY90119637.html,1室1厅1卫,229,2015-10-08,,4.36,52.49,南,简装,低楼层(共14层),塔楼
https://bj.ke.com/ershoufang/BJCY90464611.html,2室1厅1卫,236,2015-10-04,,4.04,58.44,南 北,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY90481351.html,3室1厅1卫,258,2015-09-27,,3.80,67.82,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY90308688.html,1室1厅1卫,211,2015-09-25,,4.62,45.67,南,精装,低楼层(共14层),塔楼
https://bj.ke.com/ershoufang/BJCY90238892.html,3室1厅1卫,434,2015-09-20,,4.88,88.9,东南,精装,低楼层(共17层),塔楼
https://bj.ke.com/ershoufang/BJCY89644381.html,1室1厅1卫,200,2015-09-12,,4.65,42.98,南,简装,高楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY89787991.html,2室1厅1卫,260,2015-08-29,,4.51,57.7,南 北,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89804676.html,2室1厅1卫,278,2015-08-22,,5.05,55.05,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89691595.html,2室1厅1卫,240,2015-08-19,,5.54,43.35,东 西,精装,顶层(共7层),板楼
https://bj.ke.com/ershoufang/BJCY89924515.html,2室1厅1卫,335,2015-08-17,,4.99,67.1,南 北,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89929541.html,3室1厅1卫,323,2015-08-16,,4.25,75.94,东 西,简装,高楼层(共7层),板楼
https://bj.ke.com/ershoufang/BJCY89543510.html,1室1厅1卫,235,2015-08-10,,5.42,43.35,东 西,其他,顶层(共7层),板楼
https://bj.ke.com/ershoufang/BJCY89905481.html,3室1厅1卫,308,2015-08-08,,4.58,67.31,南 北,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89939733.html,3室1厅1卫,330,2015-08-08,,4.31,76.48,东 南,简装,高楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY89964846.html,1室1厅1卫,174,2015-08-06,,4.35,40.0,南,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89929304.html,2室1厅1卫,242,2015-08-01,,4.28,56.6,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89240882.html,2室1厅1卫,260,2015-08-01,,4.56,56.99,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89516837.html,1室1厅1卫,198,2015-07-26,,4.45,44.5,南,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89208435.html,2室1厅1卫,248,2015-06-27,,4.24,58.44,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89643013.html,3室1厅1卫,370,2015-06-20,,4.92,75.24,南 北,精装,中楼层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY89613937.html,2室1厅1卫,215,2015-06-19,,4.32,49.81,南,简装,中楼层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY89560693.html,1室1厅1卫,229,2015-06-17,,4.28,53.53,西 北,精装,中楼层(共18层),塔楼
https://bj.ke.com/ershoufang/BJCY89132227.html,2室1厅1卫,251,2015-06-14,,4.21,59.6,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89095285.html,2室1厅1卫,235,2015-06-11,,4.17,56.33,南 北,简装,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89372383.html,2室1厅1卫,227,2015-06-09,,3.88,58.44,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89238277.html,2室1厅1卫,222,2015-06-07,,4.15,53.44,南 北,精装,中楼层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY89515037.html,3室1厅1卫,348,2015-05-30,,4.48,77.63,西 南 北,简装,顶层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY89471991.html,2室1厅1卫,299,2015-05-28,,4.52,66.19,南,简装,低楼层(共17层),塔楼
https://bj.ke.com/ershoufang/BJCY89084969.html,1室1厅1卫,195,2015-05-27,,4.38,44.5,南,精装,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89390217.html,2室1厅1卫,238,2015-05-24,,4.20,56.6,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89331279.html,2室1厅1卫,335,2015-05-10,,4.82,69.53,东 南,简装,高楼层(共18层),塔楼
https://bj.ke.com/ershoufang/BJCY89210124.html,3室1厅1卫,348,2015-05-09,,4.74,73.37,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88993952.html,2室1厅1卫,220,2015-04-24,,4.16,52.85,南,简装,底层(共4层),板楼
https://bj.ke.com/ershoufang/BJCY89102487.html,2室1厅1卫,234,2015-04-15,,4.13,56.64,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88408055.html,3室1厅1卫,408,2015-04-11,,4.37,93.37,南 北,简装,低楼层(共12层),板塔结合
https://bj.ke.com/ershoufang/BJCY89130251.html,2室1厅1卫,208,2015-04-06,,3.55,58.62,东 西,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88909701.html,1室1厅1卫,219,2015-04-04,,4.03,54.4,南 西 北,简装,中楼层(共14层),塔楼
https://bj.ke.com/ershoufang/BJCY89189896.html,2室1厅1卫,248,2015-04-04,,4.16,59.56,南 北,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89010646.html,2室1厅1卫,223,2015-03-31,,3.68,60.6,南,毛坯,中楼层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY88383803.html,1室1厅1卫,200,2015-03-29,,3.90,51.23,南,简装,中楼层(共18层),塔楼
https://bj.ke.com/ershoufang/BJCY89002923.html,2室1厅1卫,260,2015-03-26,,4.45,58.44,南 北,精装,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY89067144.html,2室1厅1卫,225,2015-03-24,,3.86,58.32,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88169812.html,2室1厅1卫,210,2015-03-23,,3.58,58.62,东 西,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88922414.html,2室1厅1卫,200,2015-03-07,,3.50,57.12,东 西,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87901959.html,1室1厅1卫,178,2015-02-15,,4.00,44.5,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88914465.html,1室1厅1卫,182,2015-02-10,,4.36,41.78,南,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88473199.html,2室1厅1卫,210,2015-02-08,,3.68,56.99,南 北,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88567883.html,1室1厅1卫,194,2015-01-25,,4.43,43.76,南,精装,高楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY88028581.html,2室2厅1卫,313,2015-01-20,,4.56,68.67,东 南,简装,中楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY88596996.html,2室1厅1卫,210,2015-01-19,,3.73,56.33,南 北,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88474993.html,2室1厅1卫,216,2015-01-16,,4.07,53.11,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87797192.html,1室1厅1卫,204,2015-01-14,,3.98,51.23,南,简装,高楼层(共18层),塔楼
https://bj.ke.com/ershoufang/BJCY88635813.html,2室1厅1卫,240,2015-01-02,,4.26,56.33,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87797181.html,1室1厅1卫,205,2015-01-01,,3.99,51.42,南,简装,高楼层(共18层),塔楼
https://bj.ke.com/ershoufang/BJCY88088541.html,2室1厅1卫,225,2014-12-03,,3.99,56.33,南 北,简装,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88113469.html,3室1厅1卫,366,2014-11-30,,4.13,88.6,东 南 北,简装,顶层(共17层),塔楼
https://bj.ke.com/ershoufang/BJCY88476864.html,2室1厅1卫,253,2014-11-25,,4.34,58.32,南,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88375754.html,3室1厅1卫,285,2014-11-24,,3.75,75.94,东 西,简装,中楼层(共7层),板楼
https://bj.ke.com/ershoufang/BJCY88373776.html,2室1厅1卫,225,2014-11-23,,3.99,56.33,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88521418.html,2室2厅1卫,313,2014-11-22,,4.55,68.86,东 南,精装,中楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY88156776.html,2室1厅1卫,209,2014-11-15,,3.66,57.12,东 西,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88236244.html,2室1厅1卫,236,2014-11-15,,4.04,58.44,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88428101.html,2室1厅1卫,248,2014-10-31,,4.24,58.44,南 北,精装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88344192.html,2室1厅1卫,197,2014-10-29,,3.98,49.48,南,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88440347.html,2室1厅1卫,235,2014-10-27,,4.49,52.39,南 北,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88020868.html,2室1厅1卫,240,2014-10-19,,4.24,56.56,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87374217.html,2室1厅1卫,230,2014-10-08,,4.06,56.6,南 北,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87984048.html,2室1厅1卫,195,2014-10-01,,3.31,58.97,东 南 西,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88163129.html,2室1厅1卫,203,2014-09-06,,3.59,56.56,南 北,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88143211.html,2室1厅1卫,235,2014-08-31,,4.15,56.56,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88104876.html,1室1厅1卫,171,2014-08-23,,3.91,43.76,南,简装,中楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY87709501.html,2室1厅1卫,219,2014-08-08,,3.79,57.79,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87456828.html,2室1厅1卫,220,2014-08-05,,3.90,56.4,南 北,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88027930.html,3室1厅1卫,335,2014-08-03,,4.42,75.84,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY88016826.html,3室1厅1卫,350,2014-08-03,,4.47,78.37,东 南 北,精装,低楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY88002254.html,3室1厅1卫,345,2014-07-29,,4.31,80.01,南 西,其他,中楼层(共18层),塔楼
https://bj.ke.com/ershoufang/BJCY87474982.html,2室1厅1卫,178,2014-07-27,,3.15,56.56,南 北,简装,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87848048.html,2室1厅1卫,228,2014-07-25,,4.03,56.64,南 北,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87689564.html,2室1厅1卫,225,2014-06-21,,3.86,58.32,南 北,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87174033.html,2室1厅1卫,224,2014-06-14,,3.96,56.56,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87646839.html,3室1厅1卫,310,2014-06-11,,4.23,73.34,西 南,精装,中楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY87331008.html,3室1厅1卫,310,2014-06-10,,4.12,75.3,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87558180.html,2室2厅1卫,288,2014-05-17,,4.18,68.98,南 西,其他,中楼层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY87208246.html,2室1厅1卫,215,2014-05-09,,3.98,54.0,南 北,精装,顶层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY87446712.html,1室1厅1卫,233,2014-04-12,,4.53,51.42,南 北,其他,高楼层(共18层),塔楼
https://bj.ke.com/ershoufang/BJCY86761740.html,3室1厅1卫,294,2014-03-21,,3.80,77.33,南 西,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86825253.html,2室1厅1卫,275,2014-03-08,,4.88,56.41,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY87174908.html,2室1厅1卫,270,2014-02-25,,4.77,56.65,南 北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86822689.html,2室1厅1卫,264,2014-02-15,,4.97,53.11,南 北,其他,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86663522.html,1室1厅1卫,213,2014-01-25,,4.66,45.67,南,其他,高楼层(共14层),塔楼
https://bj.ke.com/ershoufang/BJCY86657416.html,2室1厅1卫,288,2014-01-25,,4.42,65.18,南,其他,中楼层(共17层),塔楼
https://bj.ke.com/ershoufang/BJCY85455431.html,1室1厅1卫,237,2014-01-19,,4.53,52.29,东 西,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86653393.html,1室1厅1卫,208,2013-12-21,,4.38,47.47,南 北,其他,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86892244.html,2室1厅1卫,305,2013-12-16,,4.66,65.51,南,其他,中楼层(共17层),塔楼
https://bj.ke.com/ershoufang/BJCY86291354.html,3室1厅1卫,326,2013-12-15,,4.38,74.44,东 西,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86793757.html,3室1厅1卫,375,2013-12-14,,5.00,75.0,南 北,其他,中楼层(共5层),板楼
https://bj.ke.com/ershoufang/BJCY86437954.html,2室1厅1卫,268,2013-12-13,,4.59,58.44,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86866819.html,1室1厅1卫,106,2013-12-10,,4.69,22.59,东 南,其他,底层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY86866813.html,1室1厅1卫,213,2013-12-10,,4.72,45.08,南,其他,底层(共20层),塔楼
https://bj.ke.com/ershoufang/BJCY86809703.html,2室1厅1卫,279,2013-12-03,,4.87,57.34,南 北,其他,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86322489.html,1室1厅1卫,238,2013-11-24,,4.07,58.44,北,其他,顶层(共6层),板楼
https://bj.ke.com/ershoufang/BJCY86561170.html,2室1厅1卫,281,2013-11-24,,4.94,56.83,南,其他,低楼层(共18层),塔楼
